CompanyId,PersianYear,Return,Beta,Debt_to_total_assets_ratio,Operating_profit_to_sale,Fixed_asset_turnover,Return_from_market,Current_assets_ratio,Working_capital_return,Longterm_debt_to_equity_ratio,Return_ratio_without_risk,Profit_margin_growth_rate,Stock_market_value,Net_profit_to_sale,Net_profit_to_Gross_profit,Current_ratio,Net_working_capital,Operating_assets_Ratio,Total_asset_turnover,DPS,EPS_growth,Liquidity_ratios,ROA,Quick_Ratio,Average_payment_period,ROE,EPS,Total_income_growth,P_to_E,ROI,Capital,P_to_B,P_to_S,Cash_to_total_assets_ratio,Debt_to_equity_ratio,Equity_Ratio,DuPont_Ratio,Gross_profit_margin,Operating_profit_margin,Net_profit_margin,Sales_growth_rate,Current_debt_to_total_debt_Ratio,Cost_to_sales_ratio,Sale_to_current_assets,Operating_cash_flow_to_sales,Cash_flow_returns_to_sales,Profit_margin_before_interest_and_taxes,Net_return_on_working_capital,r_dicho,b_dicho
1,1390,50.83333336,-0.260216022,0.7717391304347825,0.0001388677395565513,0.18468036091380302,0.15421620222579702,0.4216867469879519,0.0015193532991928705,0.014564831261101242,0.714285714285714,0.21780884562618413,5.486497883710419e-05,0.0002596489174773721,0.00010658623986915969,0.040273556231003024,0.008948005370611451,0.0,7.409090508126685e-08,0.04686010718917483,0.3562033181307423,0.33356164383561643,0.27690074396661224,0.034141958670260555,3.038718292939431e-06,0.16993994125641138,0.053399511541794696,0.38980757666867105,0.19066188103072484,0.4695371367061356,0.0,0.05819610778443114,0.0010659947669347807,0.03919989260303397,0.059322033898305086,0.05932203389830508,0.4467125296041502,0.16252795104154408,0.2966827443646028,0.05735352996129721,0.1615026852703261,0.8543756967670011,0.021806551657297925,0.7713498622589532,0.0027388641116272185,0.4151131088350159,0.04253231373079787,0.9965751043454864,1,-1
1,1391,253.038674,0.796259029,0.4891304347826087,0.000307441526279458,0.3075446342868113,0.32559239751869506,0.44578313253012053,0.01012363826347635,0.004313625983252981,0.714285714285714,0.22336186058665974,0.00019540754214598325,0.0004649340235987951,0.00027382873672655275,0.10106382978723402,0.00907179360717148,0.0,1.0077618869104518e-07,0.05311020484695073,0.35329499636459777,0.38630136986301367,0.563327889675195,0.0449236298292902,7.268149729178047e-07,0.24801630792161677,0.06102576223115103,0.3986770895971137,0.19084574751301428,0.7049515608180839,5.9729510644652075e-05,0.07877994011976047,0.0019187905804826052,0.06900255067794335,0.024426719840478568,0.02442671984047856,0.6718168489906394,0.21972460868541835,0.3489516684713062,0.0793073535299613,0.2272018550353816,0.8227424749163879,0.013956193060670672,0.7148760330578514,0.003969502378000259,0.40417065802077967,0.06320633416796373,0.9971398135901424,1,1
1,1392,69.24882614,0.44635686,0.5760869565217391,0.0003746168685673301,0.2785563447878671,0.6183065387383917,0.44578313253012053,0.005596651857602301,0.006039076376554174,0.714285714285714,0.21820082315280595,0.0002856115431158648,0.0005593210944714033,0.0003537824099205607,0.12006079027355622,0.009115465003271919,0.0,9.795068807353924e-08,0.07029797340583445,0.35415427325004956,0.3794520547945205,0.5501723825077118,0.07367475292003593,1.0876638730432992e-06,0.20766296961992023,0.07730245016938471,0.3874774503908599,0.19107941116759047,0.7598493003229279,5.9729510644652075e-05,0.09113023952095808,0.002151371256904739,0.009934219358303128,0.018943170488534396,0.01894317048853439,0.7231307093718281,0.21795927974579263,0.3430455753519047,0.07947417589750433,0.1599568224523248,0.7965440356744704,0.016476061252180655,1.0,0.0028684049817717487,0.4169184290030212,0.062326588617446034,0.9969474439717727,1,1
1,1393,14.93296348,0.853731475,0.8152173913043478,0.0003329799350698848,0.2994816663467076,0.0,0.3734939759036145,0.01836978806913097,0.019132199949251458,1.0,0.2157836284053048,0.0002778411610098451,0.0005171426427020978,0.00032779486737825387,0.047872340425531915,0.008948070364716417,0.0,5.3998456245669066e-08,0.06404787574805855,0.35157644259369425,0.3410958904109589,0.24315006350934495,0.018867924528301886,8.665667229908569e-07,0.17669107009775986,0.07002284723863547,0.3845460012026458,0.19129009151188045,0.34650161463939716,5.9729510644652075e-05,0.04940119760479042,0.0016474464579901153,0.001879446905624916,0.19092721834496512,0.19092721834496515,0.17683545731363484,0.1633517712133694,0.2959937001673393,0.06255838782864007,0.1526139740668186,0.0,0.013568521031207599,0.756198347107438,0.002146677276680793,0.38258050254218556,0.0446640048724369,0.997363640092996,1,1
1,1394,17.57843927,0.421858874,1.0,0.000218250120008401,0.035323478594739874,0.23634670939406446,0.10843373493975905,0.0017226476686498403,0.07729002791169752,0.714285714285714,0.2161102763441563,0.0002815574307127241,0.00035953964314204914,0.0002448026507485301,0.0,0.007750400780345222,0.0,3.296417387090263e-08,0.03748496070251098,0.3494612994910437,0.29726027397260274,0.096262021411722,0.0008984725965858042,1.4823919853077152e-06,0.13285257112796459,0.042842511620578276,0.3821407095610343,0.19333177557563616,0.49773950484391816,5.9729510644652075e-05,0.14539670658682635,0.0017249733501308268,0.017317760773258157,0.34097706879361916,0.34097706879361916,0.08920717266268186,0.2785689066729434,0.3509203661777734,0.06772988122247431,0.05687709057956529,0.9686454849498327,0.032273696452800926,0.35674931129476584,0.005005829339156505,0.44344558249207877,0.05508560600933884,0.9967325154708465,1,1
1,1395,-9.921313706,1.575183805,0.8586956521739131,0.0002496891608199195,0.040122864273373006,0.08240041436216601,0.08433734939759041,0.0017266854670069305,0.08368434407510783,0.0,0.21735153851179204,0.00025959765519571173,0.00037133840750823194,0.00026198374810521826,0.02507598784194529,0.008715607342218767,0.0,3.421995192312749e-08,0.009359521242519415,0.3525679159230617,0.31301369863013695,0.09481037924151696,0.012578616352201255,1.7124883010845584e-06,0.1224409276226382,0.04487512802331994,0.3856734816596512,0.18962380151613237,0.29547900968783636,0.0003669098511028628,0.07092065868263472,0.0014148657815679815,0.0957175459793261,0.17347956131605186,0.17347956131605186,0.1946543363031465,0.2595033541249853,0.3504281917511566,0.06516081676231149,0.06653873319207346,0.9565217391304346,0.03663500678426051,0.38016528925619836,0.004404389584914041,0.4312136172721244,0.05603302429451175,0.9967264682850706,-1,-1
1,1396,-22.74971515,1.02930797,0.8695652173913043,0.0002491171320232234,0.0,0.2190037762889374,0.13253012048192775,0.0017168543057896675,0.023953311342298906,0.0,0.21643692428300781,0.0002335837672755586,0.00037608713620050367,0.0002533558839811724,0.020516717325227956,0.008596359408134155,0.0,3.484784094923992e-08,0.003890685791965499,0.3472800581664353,0.2815068493150685,0.08864090001814552,0.019766397124887692,0.0,0.08850992942001666,0.015725202867722367,0.38544798556825016,0.19006048441156978,0.2556512378902045,0.0009812705320192841,0.033308383233532926,0.0010853764899699586,0.16297489595918918,0.09272183449651047,0.09272183449651047,0.3310025938874478,0.23066964811109805,0.33733635200314993,0.06012278126251167,0.14008715467956664,0.8972965440356744,0.03663500678426051,0.3071625344352617,0.017737846290504653,0.4344189816520522,0.05254787845976856,0.9967305630937245,-1,-1
1,1397,98.47590955,0.578881754,0.6413043478260869,0.0003559681662198685,0.0,0.5116948768507772,0.1807228915662651,0.0017113242776049572,0.01233189545800558,0.0,0.2162409355196969,0.0004416948706367834,0.0006085769784263063,0.00042451383724827305,0.02811550151975684,0.00861049562596405,0.0,4.0812786697308016e-08,0.007484491945186643,0.3509154603741159,0.2815068493150685,0.13318816911631284,0.023360287511230902,0.0,0.09675156722633817,0.013755613330181993,0.3928141912206855,0.1919642686136084,0.2717976318622174,0.0009812705320192841,0.04453592814371257,0.0014536292276383371,0.028325949791918378,0.0922233300099701,0.0922233300099701,0.3332581481899177,0.2931622925738496,0.3733635200314992,0.07436941145068732,0.18807553405562444,0.741360089186176,0.041480907152548936,0.33471074380165294,0.0301275052278994,0.37506447572028595,0.06263111592339446,0.9967173571918349,1,1
1,1398,379.5640322,0.942292363,0.6413043478260869,0.0004504092751916389,0.07007103090804377,1.0,0.26506024096385544,0.001552182355400516,0.011113930474498856,0.714285714285714,0.2215326321290913,0.0020329339888695247,0.0007477086409961596,0.0005507706477802251,0.04711246200607902,0.00890249324860968,0.9888966690007002,4.9603233062882054e-08,0.00967202612540821,0.3542203714720074,0.3410958904109589,0.14643440391943385,0.03773584905660378,2.2903759039750199e-07,0.10367805006356583,0.01615063420783109,0.38755261575466027,0.2003110407992063,0.25941872981700753,0.0009812705320192841,0.21463323353293412,0.005039247989146236,0.058665592697006316,0.08574277168494518,0.08574277168494518,0.35152813803992333,0.2919854066140991,0.3777930898710503,0.06939810489790471,0.17768093924492598,0.21669453734671124,0.023938747819344835,0.46694214876033063,0.02088383885115754,0.40133372632819986,0.06005955200649659,0.996682058904577,1,1
1,1399,64.01717305,0.464935495,0.42391304347826086,0.0006761887594600002,0.020157419850259168,0.8455347262708934,0.20481927710843378,0.0,0.010707942146663284,0.714285714285714,0.22003005161037437,0.0033066009688562416,0.0008902679115836397,0.0009265505129419815,0.05243161094224923,0.008963599313366993,0.645593678103431,3.23362848447902e-08,0.012953327395740559,0.35382378214026045,0.323972602739726,0.15532571221193975,0.018867924528301886,3.6808352355099315e-07,0.11330060058743589,0.01860868195068148,0.38710162357185807,0.2039538954795659,0.25737351991388585,0.0009812705320192841,0.3147455089820359,0.010931291791840296,0.06121627064035441,0.09870388833499502,0.09870388833499502,0.31679260178188795,0.23902553842532656,0.3166650260852446,0.06716268517282797,0.16700648995855488,0.39353400222965434,0.03392130257801899,0.39944903581267216,0.015304328515646688,0.3844963525163953,0.050991405562698794,0.9965045711224407,1,1
